Da         	0.28	0.269	0.231	0.269	0.32	0.269	0.25	0.32	0.296	0.296	0.154	0.154	0.192	0.185	0.0	0.143	0.074	0.107	0.241	0.217	0.217	0.217	0.217	0.346	0.346	0.333	0.3	0.263	0.35	0.35	0.75	0.75	0.6	0.556	0.464	0.444	0.6	0.571	0.474	0.524	0.524	0.476	0.524	0.545	0.545	0.545	0.571	0.526	0.55	0.55	0.55	0.524	0.55	0.571	0.593	0.636	0.421	0.421
Ice         	0.357	0.321	0.31	0.31	0.357	0.31	0.312	0.333	0.31	0.31	0.222	0.185	0.222	0.148	0.143	0.0	0.172	0.138	0.226	0.174	0.174	0.208	0.208	0.259	0.259	0.364	0.333	0.3	0.381	0.381	0.778	0.778	0.636	0.6	0.448	0.429	0.6	0.571	0.474	0.524	0.524	0.476	0.545	0.545	0.545	0.545	0.571	0.526	0.55	0.55	0.55	0.545	0.571	0.591	0.607	0.636	0.421	0.421
FO         	0.28	0.269	0.231	0.269	0.32	0.269	0.276	0.32	0.296	0.296	0.154	0.154	0.192	0.185	0.074	0.172	0.0	0.071	0.267	0.217	0.217	0.217	0.217	0.346	0.346	0.333	0.3	0.263	0.35	0.35	0.75	0.75	0.6	0.556	0.464	0.444	0.6	0.571	0.474	0.524	0.524	0.476	0.524	0.545	0.545	0.545	0.571	0.526	0.55	0.55	0.55	0.524	0.55	0.571	0.593	0.636	0.421	0.421
Nor         	0.28	0.269	0.231	0.269	0.32	0.269	0.267	0.32	0.296	0.296	0.154	0.154	0.192	0.185	0.107	0.138	0.071	0.0	0.233	0.217	0.217	0.217	0.217	0.346	0.346	0.333	0.3	0.263	0.35	0.35	0.75	0.75	0.6	0.556	0.464	0.444	0.6	0.571	0.474	0.524	0.524	0.476	0.524	0.545	0.545	0.545	0.571	0.526	0.55	0.55	0.55	0.524	0.55	0.571	0.593	0.636	0.421	0.421
Blg         	0.269	0.286	0.31	0.276	0.37	0.31	0.281	0.308	0.31	0.31	0.259	0.222	0.259	0.25	0.241	0.226	0.267	0.233	0.0	0.167	0.167	0.208	0.167	0.333	0.333	0.364	0.333	0.3	0.381	0.381	0.778	0.778	0.6	0.556	0.393	0.393	0.583	0.571	0.5	0.524	0.524	0.476	0.524	0.545	0.545	0.545	0.571	0.526	0.55	0.55	0.55	0.524	0.524	0.545	0.63	0.619	0.45	0.45
SC         	0.304	0.304	0.292	0.292	0.375	0.292	0.333	0.273	0.2	0.2	0.261	0.217	0.261	0.174	0.217	0.174	0.217	0.217	0.167	0.0	0.043	0.125	0.083	0.286	0.286	0.381	0.35	0.381	0.409	0.409	0.8	0.8	0.636	0.6	0.333	0.381	0.524	0.5	0.45	0.476	0.45	0.476	0.545	0.5	0.5	0.5	0.526	0.471	0.5	0.5	0.5	0.545	0.611	0.526	0.636	0.579	0.4	0.4
Slo         	0.304	0.304	0.292	0.292	0.375	0.292	0.333	0.273	0.2	0.2	0.261	0.217	0.261	0.174	0.217	0.174	0.217	0.217	0.167	0.043	0.0	0.125	0.083	0.286	0.286	0.381	0.35	0.381	0.409	0.409	0.8	0.8	0.636	0.6	0.333	0.381	0.524	0.5	0.45	0.476	0.45	0.476	0.545	0.5	0.5	0.5	0.526	0.471	0.5	0.5	0.5	0.545	0.611	0.526	0.636	0.579	0.4	0.4
Po         	0.273	0.273	0.261	0.261	0.375	0.261	0.333	0.273	0.2	0.2	0.261	0.217	0.261	0.208	0.217	0.208	0.217	0.217	0.208	0.125	0.125	0.0	0.083	0.286	0.286	0.381	0.35	0.381	0.409	0.409	0.8	0.8	0.636	0.6	0.333	0.381	0.524	0.5	0.45	0.476	0.45	0.476	0.545	0.5	0.5	0.5	0.526	0.471	0.5	0.5	0.5	0.545	0.611	0.526	0.636	0.579	0.4	0.4
Rus         	0.304	0.304	0.292	0.292	0.375	0.292	0.333	0.273	0.2	0.2	0.261	0.217	0.261	0.208	0.217	0.208	0.217	0.217	0.167	0.083	0.083	0.083	0.0	0.286	0.286	0.381	0.35	0.381	0.409	0.409	0.8	0.8	0.636	0.6	0.333	0.381	0.524	0.5	0.45	0.476	0.45	0.476	0.545	0.5	0.5	0.5	0.526	0.471	0.5	0.5	0.5	0.545	0.611	0.526	0.636	0.579	0.4	0.4
Ir         	0.385	0.407	0.429	0.393	0.36	0.393	0.414	0.36	0.385	0.385	0.333	0.32	0.36	0.28	0.346	0.259	0.346	0.346	0.333	0.286	0.286	0.286	0.286	0.0	0.043	0.409	0.381	0.35	0.429	0.429	0.778	0.778	0.636	0.6	0.37	0.346	0.524	0.55	0.444	0.5	0.5	0.45	0.545	0.591	0.591	0.591	0.55	0.526	0.526	0.526	0.526	0.524	0.619	0.571	0.615	0.619	0.389	0.389
