58
E         	0.139	0.194	0.162	0.162	0.167	0.162	0.222	0.171	0.162	0.162	0.0	0.081	0.054	0.111	0.086	0.147	0.086	0.086	0.167	0.192	0.192	0.192	0.192	0.184	0.184	0.28	0.24	0.185	0.292	0.292	0.333	0.333	0.278	0.222	0.286	0.257	0.344	0.435	0.259	0.346	0.391	0.364	0.391	0.455	0.455	0.455	0.435	0.364	0.391	0.391	0.391	0.375	0.273	0.303	0.5	0.367	0.348	0.348
Du         	0.139	0.194	0.162	0.111	0.167	0.111	0.194	0.171	0.162	0.162	0.081	0.0	0.028	0.029	0.083	0.118	0.083	0.083	0.139	0.154	0.154	0.154	0.154	0.184	0.184	0.24	0.2	0.148	0.25	0.25	0.333	0.333	0.278	0.222	0.314	0.286	0.406	0.478	0.296	0.385	0.435	0.409	0.435	0.5	0.5	0.5	0.478	0.409	0.435	0.435	0.435	0.417	0.281	0.312	0.5	0.433	0.304	0.304
Afk         	0.167	0.222	0.189	0.139	0.194	0.139	0.222	0.2	0.189	0.189	0.054	0.028	0.0	0.057	0.111	0.147	0.111	0.111	0.167	0.192	0.192	0.192	0.192	0.211	0.211	0.28	0.24	0.185	0.292	0.292	0.333	0.333	0.278	0.222	0.314	0.286	0.375	0.435	0.259	0.346	0.391	0.364	0.391	0.455	0.455	0.455	0.435	0.364	0.391	0.391	0.391	0.375	0.25	0.281	0.536	0.4	0.348	0.348
D         	0.171	0.2	0.194	0.143	0.2	0.143	0.229	0.147	0.135	0.135	0.111	0.029	0.057	0.0	0.114	0.086	0.114	0.114	0.171	0.111	0.111	0.148	0.148	0.162	0.162	0.28	0.24	0.185	0.292	0.292	0.4	0.4	0.333	0.278	0.314	0.286	0.406	0.478	0.296	0.385	0.435	0.409	0.478	0.5	0.5	0.5	0.478	0.409	0.435	0.435	0.435	0.458	0.312	0.344	0.5	0.433	0.304	0.304
Da         	0.171	0.176	0.143	0.167	0.2	0.167	0.167	0.206	0.194	0.194	0.086	0.083	0.111	0.114	0.0	0.088	0.029	0.057	0.162	0.154	0.154	0.154	0.154	0.216	0.216	0.24	0.2	0.148	0.25	0.25	0.333	0.333	0.278	0.222	0.353	0.324	0.452	0.478	0.296	0.385	0.435	0.409	0.435	0.5	0.5	0.5	0.478	0.409	0.435	0.435	0.435	0.417	0.312	0.344	0.556	0.448	0.304	0.304
Ice         	0.257	0.235	0.229	0.229	0.265	0.229	0.25	0.235	0.216	0.216	0.147	0.118	0.147	0.086	0.088	0.0	0.118	0.088	0.167	0.111	0.111	0.148	0.148	0.171	0.171	0.28	0.24	0.185	0.292	0.292	0.4	0.4	0.333	0.278	0.353	0.324	0.452	0.478	0.296	0.385	0.435	0.409	0.478	0.5	0.5	0.5	0.478	0.409	0.435	0.435	0.435	0.458	0.344	0.375	0.571	0.448	0.304	0.304
FO         	0.171	0.176	0.143	0.167	0.2	0.167	0.194	0.206	0.194	0.194	0.086	0.083	0.111	0.114	0.029	0.118	0.0	0.029	0.189	0.154	0.154	0.154	0.154	0.216	0.216	0.24	0.2	0.148	0.25	0.25	0.333	0.333	0.278	0.222	0.353	0.324	0.452	0.478	0.296	0.385	0.435	0.409	0.435	0.5	0.5	0.5	0.478	0.409	0.435	0.435	0.435	0.417	0.312	0.344	0.556	0.448	0.304	0.304
Nor         	0.171	0.176	0.143	0.167	0.2	0.167	0.194	0.206	0.194	0.194	0.086	0.083	0.111	0.114	0.057	0.088	0.029	0.0	0.162	0.154	0.154	0.154	0.154	0.216	0.216	0.24	0.2	0.148	0.25	0.25	0.333	0.333	0.278	0.222	0.353	0.324	0.452	0.478	0.296	0.385	0.435	0.409	0.435	0.5	0.5	0.5	0.478	0.409	0.435	0.435	0.435	0.417	0.312	0.344	0.556	0.448	0.304	0.304
Blg         	0.162	0.194	0.211	0.189	0.243	0.211	0.211	0.2	0.216	0.216	0.167	0.139	0.167	0.171	0.162	0.167	0.189	0.162	0.0	0.12	0.12	0.154	0.12	0.211	0.211	0.28	0.24	0.185	0.292	0.292	0.4	0.4	0.278	0.222	0.286	0.286	0.406	0.478	0.333	0.385	0.435	0.409	0.435	0.5	0.5	0.5	0.478	0.409	0.435	0.435	0.435	0.417	0.312	0.344	0.552	0.414	0.348	0.348
SC         	0.214	0.214	0.214	0.222	0.286	0.222	0.259	0.185	0.148	0.148	0.192	0.154	0.192	0.111	0.154	0.111	0.154	0.154	0.12	0.0	0.0	0.069	0.036	0.185	0.185	0.259	0.222	0.241	0.308	0.308	0.438	0.438	0.316	0.263	0.231	0.269	0.435	0.375	0.276	0.333	0.333	0.375	0.423	0.391	0.391	0.391	0.375	0.304	0.333	0.333	0.333	0.423	0.333	0.31	0.565	0.37	0.28	0.28
